"","Time","Sex","season","week","date","week_calender","season_calender","o104wk","Age","Cases","Population"
"317","2009-W35","Male","2009",5,2009-08-24,35,"2009",0,"A00-09",75,3278250
"318","2009-W36","Male","2009",6,2009-08-31,36,"2009",0,"A00-09",92,3278250
"319","2009-W37","Male","2009",7,2009-09-07,37,"2009",0,"A00-09",101,3278250
"320","2009-W38","Male","2009",8,2009-09-14,38,"2009",0,"A00-09",119,3278250
"321","2009-W39","Male","2009",9,2009-09-21,39,"2009",0,"A00-09",112,3278250
"322","2009-W40","Male","2009",10,2009-09-28,40,"2009",0,"A00-09",145,3278250
"323","2009-W41","Male","2009",11,2009-10-05,41,"2009",0,"A00-09",146,3278250
"324","2009-W42","Male","2009",12,2009-10-12,42,"2009",0,"A00-09",184,3278250
"325","2009-W43","Male","2009",13,2009-10-19,43,"2009",0,"A00-09",238,3278250
"326","2009-W44","Male","2009",14,2009-10-26,44,"2009",0,"A00-09",259,3278250
"327","2009-W45","Male","2009",15,2009-11-02,45,"2009",0,"A00-09",274,3278250
"328","2009-W46","Male","2009",16,2009-11-09,46,"2009",0,"A00-09",373,3278250
"329","2009-W47","Male","2009",17,2009-11-16,47,"2009",0,"A00-09",352,3278250
"330","2009-W48","Male","2009",18,2009-11-23,48,"2009",0,"A00-09",355,3278250
"331","2009-W49","Male","2009",19,2009-11-30,49,"2009",0,"A00-09",367,3278250
"332","2009-W50","Male","2009",20,2009-12-07,50,"2009",0,"A00-09",365,3278250
"333","2009-W51","Male","2009",21,2009-12-14,51,"2009",0,"A00-09",448,3278250
"334","2009-W52","Male","2009",22,2009-12-21,52,"2009",0,"A00-09",319,3278250
"335","2009-W53","Male","2009",23,2009-12-28,53,"2009",0,"A00-09",231,3278250
"336","2010-W01","Male","2009",23,2010-01-04,1,"2010",0,"A00-09",342,3278250
"337","2010-W02","Male","2009",24,2010-01-11,2,"2010",0,"A00-09",501,3278250
"338","2010-W03","Male","2009",25,2010-01-18,3,"2010",0,"A00-09",626,3278250
"339","2010-W04","Male","2009",26,2010-01-25,4,"2010",0,"A00-09",729,3278250
"340","2010-W05","Male","2009",27,2010-02-01,5,"2010",0,"A00-09",645,3278250
"341","2010-W06","Male","2009",28,2010-02-08,6,"2010",0,"A00-09",745,3278250
"342","2010-W07","Male","2009",29,2010-02-15,7,"2010",0,"A00-09",663,3278250
"343","2010-W08","Male","2009",30,2010-02-22,8,"2010",0,"A00-09",674,3278250
"344","2010-W09","Male","2009",31,2010-03-01,9,"2010",0,"A00-09",666,3278250
"345","2010-W10","Male","2009",32,2010-03-08,10,"2010",0,"A00-09",586,3278250
"346","2010-W11","Male","2009",33,2010-03-15,11,"2010",0,"A00-09",572,3278250
"347","2010-W12","Male","2009",34,2010-03-22,12,"2010",0,"A00-09",515,3278250
"348","2010-W13","Male","2009",35,2010-03-29,13,"2010",0,"A00-09",320,3278250
"349","2010-W14","Male","2009",36,2010-04-05,14,"2010",0,"A00-09",233,3278250
"350","2010-W15","Male","2009",37,2010-04-12,15,"2010",0,"A00-09",229,3278250
"351","2010-W16","Male","2009",38,2010-04-19,16,"2010",0,"A00-09",227,3278250
"352","2010-W17","Male","2009",39,2010-04-26,17,"2010",0,"A00-09",228,3278250
"353","2010-W18","Male","2009",40,2010-05-03,18,"2010",0,"A00-09",215,3278250
"354","2010-W19","Male","2009",41,2010-05-10,19,"2010",0,"A00-09",124,3278250
"355","2010-W20","Male","2009",42,2010-05-17,20,"2010",0,"A00-09",146,3278250
"356","2010-W21","Male","2009",43,2010-05-24,21,"2010",0,"A00-09",96,3278250
"357","2010-W22","Male","2009",44,2010-05-31,22,"2010",0,"A00-09",96,3278250
"358","2010-W23","Male","2009",45,2010-06-07,23,"2010",0,"A00-09",110,3278250
"359","2010-W24","Male","2009",46,2010-06-14,24,"2010",0,"A00-09",82,3278250
"360","2010-W25","Male","2009",47,2010-06-21,25,"2010",0,"A00-09",75,3278250
"361","2010-W26","Male","2009",48,2010-06-28,26,"2010",0,"A00-09",85,3278250
"362","2010-W27","Male","2009",49,2010-07-05,27,"2010",0,"A00-09",94,3278250
"363","2010-W28","Male","2009",50,2010-07-12,28,"2010",0,"A00-09",78,3278250
"364","2010-W29","Male","2009",51,2010-07-19,29,"2010",0,"A00-09",82,3278250
"365","2010-W30","Male","2009",52,2010-07-26,30,"2010",0,"A00-09",61,3278250
"366","2010-W31","Male","2010",1,2010-08-02,31,"2010",0,"A00-09",64,3231592
"367","2010-W32","Male","2010",2,2010-08-09,32,"2010",0,"A00-09",70,3231592
"368","2010-W33","Male","2010",3,2010-08-16,33,"2010",0,"A00-09",71,3231592
"369","2010-W34","Male","2010",4,2010-08-23,34,"2010",0,"A00-09",63,3231592
"370","2010-W35","Male","2010",5,2010-08-30,35,"2010",0,"A00-09",72,3231592
"371","2010-W36","Male","2010",6,2010-09-06,36,"2010",0,"A00-09",70,3231592
"372","2010-W37","Male","2010",7,2010-09-13,37,"2010",0,"A00-09",87,3231592
"373","2010-W38","Male","2010",8,2010-09-20,38,"2010",0,"A00-09",97,3231592
"374","2010-W39","Male","2010",9,2010-09-27,39,"2010",0,"A00-09",106,3231592
"375","2010-W40","Male","2010",10,2010-10-04,40,"2010",0,"A00-09",93,3231592
"376","2010-W41","Male","2010",11,2010-10-11,41,"2010",0,"A00-09",124,3231592
"377","2010-W42","Male","2010",12,2010-10-18,42,"2010",0,"A00-09",122,3231592
"378","2010-W43","Male","2010",13,2010-10-25,43,"2010",0,"A00-09",153,3231592
"379","2010-W44","Male","2010",14,2010-11-01,44,"2010",0,"A00-09",188,3231592
"380","2010-W45","Male","2010",15,2010-11-08,45,"2010",0,"A00-09",218,3231592
"381","2010-W46","Male","2010",16,2010-11-15,46,"2010",0,"A00-09",294,3231592
"382","2010-W47","Male","2010",17,2010-11-22,47,"2010",0,"A00-09",291,3231592
"383","2010-W48","Male","2010",18,2010-11-29,48,"2010",0,"A00-09",267,3231592
"384","2010-W49","Male","2010",19,2010-12-06,49,"2010",0,"A00-09",345,3231592
"385","2010-W50","Male","2010",20,2010-12-13,50,"2010",0,"A00-09",322,3231592
"386","2010-W51","Male","2010",21,2010-12-20,51,"2010",0,"A00-09",275,3231592
"387","2010-W52","Male","2010",22,2010-12-27,52,"2010",0,"A00-09",172,3231592
"388","2011-W01","Male","2010",23,2011-01-03,1,"2011",0,"A00-09",190,3231592
"389","2011-W02","Male","2010",24,2011-01-10,2,"2011",0,"A00-09",289,3231592
"390","2011-W03","Male","2010",25,2011-01-17,3,"2011",0,"A00-09",314,3231592
"391","2011-W04","Male","2010",26,2011-01-24,4,"2011",0,"A00-09",400,3231592
"392","2011-W05","Male","2010",27,2011-01-31,5,"2011",0,"A00-09",379,3231592
"393","2011-W06","Male","2010",28,2011-02-07,6,"2011",0,"A00-09",372,3231592
"394","2011-W07","Male","2010",29,2011-02-14,7,"2011",0,"A00-09",374,3231592
"395","2011-W08","Male","2010",30,2011-02-21,8,"2011",0,"A00-09",373,3231592
"396","2011-W09","Male","2010",31,2011-02-28,9,"2011",0,"A00-09",398,3231592
"397","2011-W10","Male","2010",32,2011-03-07,10,"2011",0,"A00-09",397,3231592
"398","2011-W11","Male","2010",33,2011-03-14,11,"2011",0,"A00-09",433,3231592
"399","2011-W12","Male","2010",34,2011-03-21,12,"2011",0,"A00-09",421,3231592
"400","2011-W13","Male","2010",35,2011-03-28,13,"2011",0,"A00-09",429,3231592
"401","2011-W14","Male","2010",36,2011-04-04,14,"2011",0,"A00-09",325,3231592
"402","2011-W15","Male","2010",37,2011-04-11,15,"2011",0,"A00-09",299,3231592
"403","2011-W16","Male","2010",38,2011-04-18,16,"2011",0,"A00-09",203,3231592
"404","2011-W17","Male","2010",39,2011-04-25,17,"2011",0,"A00-09",178,3231592
"405","2011-W18","Male","2010",40,2011-05-02,18,"2011",0,"A00-09",216,3231592
"406","2011-W19","Male","2010",41,2011-05-09,19,"2011",0,"A00-09",201,3231592
"407","2011-W20","Male","2010",42,2011-05-16,20,"2011",0,"A00-09",196,3231592
"408","2011-W21","Male","2010",43,2011-05-23,21,"2011",1,"A00-09",241,3231592
"409","2011-W22","Male","2010",44,2011-05-30,22,"2011",1,"A00-09",211,3231592
"410","2011-W23","Male","2010",45,2011-06-06,23,"2011",1,"A00-09",212,3231592
"411","2011-W24","Male","2010",46,2011-06-13,24,"2011",1,"A00-09",128,3231592
"412","2011-W25","Male","2010",47,2011-06-20,25,"2011",1,"A00-09",138,3231592
"413","2011-W26","Male","2010",48,2011-06-27,26,"2011",1,"A00-09",114,3231592
"414","2011-W27","Male","2010",49,2011-07-04,27,"2011",1,"A00-09",105,3231592
"415","2011-W28","Male","2010",50,2011-07-11,28,"2011",1,"A00-09",106,3231592
"416","2011-W29","Male","2010",51,2011-07-18,29,"2011",1,"A00-09",95,3231592
"417","2011-W30","Male","2010",52,2011-07-25,30,"2011",1,"A00-09",91,3231592
"418","2011-W31","Male","2011",1,2011-08-01,31,"2011",0,"A00-09",79,3193580
"419","2011-W32","Male","2011",2,2011-08-08,32,"2011",0,"A00-09",79,3193580
"420","2011-W33","Male","2011",3,2011-08-15,33,"2011",0,"A00-09",69,3193580
"421","2011-W34","Male","2011",4,2011-08-22,34,"2011",0,"A00-09",70,3193580
"422","2011-W35","Male","2011",5,2011-08-29,35,"2011",0,"A00-09",82,3193580
"423","2011-W36","Male","2011",6,2011-09-05,36,"2011",0,"A00-09",115,3193580
"424","2011-W37","Male","2011",7,2011-09-12,37,"2011",0,"A00-09",108,3193580
"425","2011-W38","Male","2011",8,2011-09-19,38,"2011",0,"A00-09",125,3193580
"426","2011-W39","Male","2011",9,2011-09-26,39,"2011",0,"A00-09",139,3193580
"427","2011-W40","Male","2011",10,2011-10-03,40,"2011",0,"A00-09",148,3193580
"428","2011-W41","Male","2011",11,2011-10-10,41,"2011",0,"A00-09",171,3193580
"429","2011-W42","Male","2011",12,2011-10-17,42,"2011",0,"A00-09",209,3193580
"430","2011-W43","Male","2011",13,2011-10-24,43,"2011",0,"A00-09",268,3193580
"431","2011-W44","Male","2011",14,2011-10-31,44,"2011",0,"A00-09",229,3193580
"432","2011-W45","Male","2011",15,2011-11-07,45,"2011",0,"A00-09",349,3193580
"433","2011-W46","Male","2011",16,2011-11-14,46,"2011",0,"A00-09",446,3193580
"434","2011-W47","Male","2011",17,2011-11-21,47,"2011",0,"A00-09",492,3193580
"435","2011-W48","Male","2011",18,2011-11-28,48,"2011",0,"A00-09",590,3193580
"436","2011-W49","Male","2011",19,2011-12-05,49,"2011",0,"A00-09",629,3193580
"437","2011-W50","Male","2011",20,2011-12-12,50,"2011",0,"A00-09",688,3193580
"438","2011-W51","Male","2011",21,2011-12-19,51,"2011",0,"A00-09",629,3193580
"439","2011-W52","Male","2011",22,2011-12-26,52,"2011",0,"A00-09",314,3193580
"440","2012-W01","Male","2011",23,2012-01-02,1,"2012",0,"A00-09",346,3193580
"441","2012-W02","Male","2011",24,2012-01-09,2,"2012",0,"A00-09",423,3193580
"442","2012-W03","Male","2011",25,2012-01-16,3,"2012",0,"A00-09",438,3193580
"443","2012-W04","Male","2011",26,2012-01-23,4,"2012",0,"A00-09",503,3193580
"444","2012-W05","Male","2011",27,2012-01-30,5,"2012",0,"A00-09",488,3193580
"445","2012-W06","Male","2011",28,2012-02-06,6,"2012",0,"A00-09",469,3193580
"446","2012-W07","Male","2011",29,2012-02-13,7,"2012",0,"A00-09",596,3193580
"447","2012-W08","Male","2011",30,2012-02-20,8,"2012",0,"A00-09",573,3193580
"448","2012-W09","Male","2011",31,2012-02-27,9,"2012",0,"A00-09",536,3193580
"449","2012-W10","Male","2011",32,2012-03-05,10,"2012",0,"A00-09",504,3193580
"450","2012-W11","Male","2011",33,2012-03-12,11,"2012",0,"A00-09",482,3193580
"451","2012-W12","Male","2011",34,2012-03-19,12,"2012",0,"A00-09",348,3193580
"452","2012-W13","Male","2011",35,2012-03-26,13,"2012",0,"A00-09",293,3193580
"453","2012-W14","Male","2011",36,2012-04-02,14,"2012",0,"A00-09",216,3193580
"454","2012-W15","Male","2011",37,2012-04-09,15,"2012",0,"A00-09",212,3193580
"455","2012-W16","Male","2011",38,2012-04-16,16,"2012",0,"A00-09",184,3193580
"456","2012-W17","Male","2011",39,2012-04-23,17,"2012",0,"A00-09",206,3193580
"457","2012-W18","Male","2011",40,2012-04-30,18,"2012",0,"A00-09",134,3193580
"458","2012-W19","Male","2011",41,2012-05-07,19,"2012",0,"A00-09",140,3193580
"459","2012-W20","Male","2011",42,2012-05-14,20,"2012",0,"A00-09",114,3193580
"460","2012-W21","Male","2011",43,2012-05-21,21,"2012",0,"A00-09",110,3193580
"461","2012-W22","Male","2011",44,2012-05-28,22,"2012",0,"A00-09",80,3193580
"462","2012-W23","Male","2011",45,2012-06-04,23,"2012",0,"A00-09",93,3193580
"463","2012-W24","Male","2011",46,2012-06-11,24,"2012",0,"A00-09",86,3193580
"464","2012-W25","Male","2011",47,2012-06-18,25,"2012",0,"A00-09",83,3193580
"465","2012-W26","Male","2011",48,2012-06-25,26,"2012",0,"A00-09",99,3193580
"466","2012-W27","Male","2011",49,2012-07-02,27,"2012",0,"A00-09",74,3193580
"467","2012-W28","Male","2011",50,2012-07-09,28,"2012",0,"A00-09",95,3193580
"468","2012-W29","Male","2011",51,2012-07-16,29,"2012",0,"A00-09",88,3193580
"469","2012-W30","Male","2011",52,2012-07-23,30,"2012",0,"A00-09",82,3193580
"470","2013-W01","Male","2011",23,2012-12-31,1,"2012",0,"A00-09",220,3193580
"471","2003-W31","Female","2003",1,2003-07-28,31,"2003",0,"A00-09",15,3410138
"472","2003-W32","Female","2003",2,2003-08-04,32,"2003",0,"A00-09",30,3410138
"473","2003-W33","Female","2003",3,2003-08-11,33,"2003",0,"A00-09",24,3410138
"474","2003-W34","Female","2003",4,2003-08-18,34,"2003",0,"A00-09",31,3410138
"475","2003-W35","Female","2003",5,2003-08-25,35,"2003",0,"A00-09",22,3410138
"476","2003-W36","Female","2003",6,2003-09-01,36,"2003",0,"A00-09",22,3410138
"477","2003-W37","Female","2003",7,2003-09-08,37,"2003",0,"A00-09",27,3410138
"478","2003-W38","Female","2003",8,2003-09-15,38,"2003",0,"A00-09",29,3410138
"479","2003-W39","Female","2003",9,2003-09-22,39,"2003",0,"A00-09",29,3410138
"480","2003-W40","Female","2003",10,2003-09-29,40,"2003",0,"A00-09",14,3410138
"481","2003-W41","Female","2003",11,2003-10-06,41,"2003",0,"A00-09",20,3410138
"482","2003-W42","Female","2003",12,2003-10-13,42,"2003",0,"A00-09",21,3410138
"483","2003-W43","Female","2003",13,2003-10-20,43,"2003",0,"A00-09",15,3410138
"484","2003-W44","Female","2003",14,2003-10-27,44,"2003",0,"A00-09",25,3410138
"485","2003-W45","Female","2003",15,2003-11-03,45,"2003",0,"A00-09",20,3410138
"486","2003-W46","Female","2003",16,2003-11-10,46,"2003",0,"A00-09",38,3410138
"487","2003-W47","Female","2003",17,2003-11-17,47,"2003",0,"A00-09",36,3410138
"488","2003-W48","Female","2003",18,2003-11-24,48,"2003",0,"A00-09",30,3410138
"489","2003-W49","Female","2003",19,2003-12-01,49,"2003",0,"A00-09",37,3410138
"490","2003-W50","Female","2003",20,2003-12-08,50,"2003",0,"A00-09",36,3410138
"491","2003-W51","Female","2003",21,2003-12-15,51,"2003",0,"A00-09",33,3410138
"492","2003-W52","Female","2003",22,2003-12-22,52,"2003",0,"A00-09",22,3410138
"493","2004-W02","Female","2003",24,2004-01-05,2,"2004",0,"A00-09",21,3410138
"494","2004-W03","Female","2003",25,2004-01-12,3,"2004",0,"A00-09",35,3410138
"495","2004-W04","Female","2003",26,2004-01-19,4,"2004",0,"A00-09",45,3410138
"496","2004-W05","Female","2003",27,2004-01-26,5,"2004",0,"A00-09",52,3410138
"497","2004-W06","Female","2003",28,2004-02-02,6,"2004",0,"A00-09",56,3410138
"498","2004-W07","Female","2003",29,2004-02-09,7,"2004",0,"A00-09",75,3410138
"499","2004-W08","Female","2003",30,2004-02-16,8,"2004",0,"A00-09",84,3410138
"500","2004-W09","Female","2003",31,2004-02-23,9,"2004",0,"A00-09",82,3410138
"501","2004-W10","Female","2003",32,2004-03-01,10,"2004",0,"A00-09",99,3410138
"502","2004-W11","Female","2003",33,2004-03-08,11,"2004",0,"A00-09",114,3410138
"503","2004-W12","Female","2003",34,2004-03-15,12,"2004",0,"A00-09",139,3410138
"504","2004-W13","Female","2003",35,2004-03-22,13,"2004",0,"A00-09",100,3410138
"505","2004-W14","Female","2003",36,2004-03-29,14,"2004",0,"A00-09",79,3410138
"506","2004-W15","Female","2003",37,2004-04-05,15,"2004",0,"A00-09",53,3410138
"507","2004-W16","Female","2003",38,2004-04-12,16,"2004",0,"A00-09",54,3410138
"508","2004-W17","Female","2003",39,2004-04-19,17,"2004",0,"A00-09",68,3410138
"509","2004-W18","Female","2003",40,2004-04-26,18,"2004",0,"A00-09",82,3410138
"510","2004-W19","Female","2003",41,2004-05-03,19,"2004",0,"A00-09",69,3410138
"511","2004-W20","Female","2003",42,2004-05-10,20,"2004",0,"A00-09",52,3410138
"512","2004-W21","Female","2003",43,2004-05-17,21,"2004",0,"A00-09",62,3410138
"513","2004-W22","Female","2003",44,2004-05-24,22,"2004",0,"A00-09",47,3410138
"514","2004-W23","Female","2003",45,2004-05-31,23,"2004",0,"A00-09",39,3410138
"515","2004-W24","Female","2003",46,2004-06-07,24,"2004",0,"A00-09",59,3410138
"516","2004-W25","Female","2003",47,2004-06-14,25,"2004",0,"A00-09",47,3410138
"517","2004-W26","Female","2003",48,2004-06-21,26,"2004",0,"A00-09",63,3410138
"518","2004-W27","Female","2003",49,2004-06-28,27,"2004",0,"A00-09",40,3410138
"519","2004-W28","Female","2003",50,2004-07-05,28,"2004",0,"A00-09",42,3410138
"520","2004-W29","Female","2003",51,2004-07-12,29,"2004",0,"A00-09",52,3410138
"521","2004-W30","Female","2003",52,2004-07-19,30,"2004",0,"A00-09",34,3410138
"522","2004-W31","Female","2004",1,2004-07-26,31,"2004",0,"A00-09",43,3373753
"523","2004-W32","Female","2004",2,2004-08-02,32,"2004",0,"A00-09",46,3373753
"524","2004-W33","Female","2004",3,2004-08-09,33,"2004",0,"A00-09",48,3373753
"525","2004-W34","Female","2004",4,2004-08-16,34,"2004",0,"A00-09",54,3373753
"526","2004-W35","Female","2004",5,2004-08-23,35,"2004",0,"A00-09",74,3373753
"527","2004-W36","Female","2004",6,2004-08-30,36,"2004",0,"A00-09",75,3373753
"528","2004-W37","Female","2004",7,2004-09-06,37,"2004",0,"A00-09",78,3373753
"529","2004-W38","Female","2004",8,2004-09-13,38,"2004",0,"A00-09",84,3373753
"530","2004-W39","Female","2004",9,2004-09-20,39,"2004",0,"A00-09",82,3373753
"531","2004-W40","Female","2004",10,2004-09-27,40,"2004",0,"A00-09",93,3373753
"532","2004-W41","Female","2004",11,2004-10-04,41,"2004",0,"A00-09",111,3373753
"533","2004-W42","Female","2004",12,2004-10-11,42,"2004",0,"A00-09",96,3373753
"534","2004-W43","Female","2004",13,2004-10-18,43,"2004",0,"A00-09",128,3373753
"535","2004-W44","Female","2004",14,2004-10-25,44,"2004",0,"A00-09",135,3373753
"536","2004-W45","Female","2004",15,2004-11-01,45,"2004",0,"A00-09",182,3373753
"537","2004-W46","Female","2004",16,2004-11-08,46,"2004",0,"A00-09",191,3373753
"538","2004-W47","Female","2004",17,2004-11-15,47,"2004",0,"A00-09",173,3373753
"539","2004-W48","Female","2004",18,2004-11-22,48,"2004",0,"A00-09",185,3373753
"540","2004-W49","Female","2004",19,2004-11-29,49,"2004",0,"A00-09",189,3373753
"541","2004-W50","Female","2004",20,2004-12-06,50,"2004",0,"A00-09",167,3373753
"542","2004-W51","Female","2004",21,2004-12-13,51,"2004",0,"A00-09",226,3373753
"543","2004-W52","Female","2004",22,2004-12-20,52,"2004",0,"A00-09",195,3373753
"544","2004-W53","Female","2004",23,2004-12-27,53,"2004",0,"A00-09",98,3373753
"545","2005-W01","Female","2004",23,2005-01-03,1,"2005",0,"A00-09",146,3373753
"546","2005-W02","Female","2004",24,2005-01-10,2,"2005",0,"A00-09",152,3373753
"547","2005-W03","Female","2004",25,2005-01-17,3,"2005",0,"A00-09",195,3373753
"548","2005-W04","Female","2004",26,2005-01-24,4,"2005",0,"A00-09",197,3373753
"549","2005-W05","Female","2004",27,2005-01-31,5,"2005",0,"A00-09",164,3373753
"550","2005-W06","Female","2004",28,2005-02-07,6,"2005",0,"A00-09",151,3373753
"551","2005-W07","Female","2004",29,2005-02-14,7,"2005",0,"A00-09",159,3373753
"552","2005-W08","Female","2004",30,2005-02-21,8,"2005",0,"A00-09",159,3373753
"553","2005-W09","Female","2004",31,2005-02-28,9,"2005",0,"A00-09",158,3373753
"554","2005-W10","Female","2004",32,2005-03-07,10,"2005",0,"A00-09",121,3373753
"555","2005-W11","Female","2004",33,2005-03-14,11,"2005",0,"A00-09",145,3373753
"556","2005-W12","Female","2004",34,2005-03-21,12,"2005",0,"A00-09",108,3373753
"557","2005-W13","Female","2004",35,2005-03-28,13,"2005",0,"A00-09",85,3373753
"558","2005-W14","Female","2004",36,2005-04-04,14,"2005",0,"A00-09",112,3373753
"559","2005-W15","Female","2004",37,2005-04-11,15,"2005",0,"A00-09",127,3373753
"560","2005-W16","Female","2004",38,2005-04-18,16,"2005",0,"A00-09",118,3373753
"561","2005-W17","Female","2004",39,2005-04-25,17,"2005",0,"A00-09",142,3373753
"562","2005-W18","Female","2004",40,2005-05-02,18,"2005",0,"A00-09",95,3373753
"563","2005-W19","Female","2004",41,2005-05-09,19,"2005",0,"A00-09",97,3373753
"564","2005-W20","Female","2004",42,2005-05-16,20,"2005",0,"A00-09",89,3373753
"565","2005-W21","Female","2004",43,2005-05-23,21,"2005",0,"A00-09",109,3373753
"566","2005-W22","Female","2004",44,2005-05-30,22,"2005",0,"A00-09",83,3373753
"567","2005-W23","Female","2004",45,2005-06-06,23,"2005",0,"A00-09",83,3373753
"568","2005-W24","Female","2004",46,2005-06-13,24,"2005",0,"A00-09",66,3373753
"569","2005-W25","Female","2004",47,2005-06-20,25,"2005",0,"A00-09",71,3373753
"570","2005-W26","Female","2004",48,2005-06-27,26,"2005",0,"A00-09",48,3373753
"571","2005-W27","Female","2004",49,2005-07-04,27,"2005",0,"A00-09",21,3373753
"572","2005-W28","Female","2004",50,2005-07-11,28,"2005",0,"A00-09",27,3373753
"573","2005-W29","Female","2004",51,2005-07-18,29,"2005",0,"A00-09",36,3373753
"574","2005-W30","Female","2004",52,2005-07-25,30,"2005",0,"A00-09",22,3373753
"575","2005-W31","Female","2005",1,2005-08-01,31,"2005",0,"A00-09",21,3338040
"576","2005-W32","Female","2005",2,2005-08-08,32,"2005",0,"A00-09",16,3338040
"577","2005-W33","Female","2005",3,2005-08-15,33,"2005",0,"A00-09",20,3338040
"578","2005-W34","Female","2005",4,2005-08-22,34,"2005",0,"A00-09",20,3338040
"579","2005-W35","Female","2005",5,2005-08-29,35,"2005",0,"A00-09",23,3338040
"580","2005-W36","Female","2005",6,2005-09-05,36,"2005",0,"A00-09",19,3338040
"581","2005-W37","Female","2005",7,2005-09-12,37,"2005",0,"A00-09",30,3338040
